Field_name,Field_Profile_number,Horizon_number,Easting,Northing,measured_yield,Yield_kg_per_ha,altura,SAND,SILT,CLAY,KA5,SOC,BD
Boosen,209,1,464225,5805215,47.70260239,4770,56.97725677,81.51656774,13.64334689,4.84008537,SL2,0.856232723,1.3825229
Boosen,210,1,464235,5805215,48.71086502,4871,56.70732498,80.94604273,14.10959271,4.944364554,SL2,0.871590929,1.379797027
Boosen,211,1,464245,5805215,51.74938202,5175,56.35025787,83.03588691,13.25434402,3.709769066,SU2,0.892944865,1.379236725
Boosen,212,1,464255,5805215,53.11197662,5311,56.02072144,83.5734044,12.64457793,3.782017666,SU2,0.896927177,1.379106043
Boosen,213,1,464265,5805215,48.33721924,4834,55.8186264,82.64621563,13.53948103,3.814303345,SU2,0.940538861,1.372181252
Boosen,214,1,464275,5805215,47.50614548,4751,55.76833344,82.99059024,13.29497075,3.714439004,SU2,0.928724932,1.374179077
Boosen,215,1,464135,5805205,49.04983139,4905,56.60611343,86.67915303,8.906084166,4.414762807,SS,0.849628287,1.388165558
Boosen,216,1,464145,5805205,47.53807068,4754,56.59826279,84.77956089,11.82004982,3.400389283,SU2,0.846902415,1.387426882
Boosen,217,1,464155,5805205,48.60486984,4860,56.6771698,84.8887827,11.69079492,3.42042238,SU2,0.833533148,1.389416343
Boosen,218,1,464165,5805205,50.09123611,5009,56.78594971,85.28896745,10.9913748,3.719657746,SU2,0.710099601,1.407476839
Boosen,219,1,464175,5805205,47.39707184,4740,56.95267105,82.61461733,13.65121941,3.734163252,SU2,0.81432833,1.390025452
Boosen,220,1,464185,5805205,48.49962997,4850,57.20401764,82.69780942,13.55709395,3.745096624,SU2,0.966339672,1.368680209
Boosen,221,1,464195,5805205,41.77696609,4178,57.44212341,83.80852705,12.46260321,3.728869748,SU2,0.898660837,1.379093974
Boosen,222,1,464205,5805205,43.71709824,4372,57.61138916,84.24217011,12.07316377,3.684666121,SU2,0.854010898,1.385802782
Boosen,223,1,464215,5805205,41.99341583,4199,57.62645721,84.12079544,11.87641976,4.002784797,SU2,0.750026973,1.400480552
Boosen,224,1,464225,5805205,49.55264282,4955,57.49662399,82.00167351,13.20576953,4.792556964,SL2,0.866145605,1.381563222
Boosen,225,1,464235,5805205,45.1405983,4514,57.23520279,82.43815057,12.754349,4.807500425,SL2,0.887714738,1.378887266
Boosen,226,1,464245,5805205,50.59980011,5060,56.89334869,83.96729644,12.31305621,3.719647351,SU2,0.898466703,1.379263951
Boosen,227,1,464255,5805205,51.23805618,5124,56.55049896,84.16739223,12.04673896,3.785868816,SU2,0.906364664,1.378294242
Boosen,228,1,464265,5805205,46.86984253,4687,56.3158226,83.58156443,12.71487682,3.703558753,SU2,0.929187842,1.374633452
Boosen,229,1,464275,5805205,49.05420685,4905,56.20546722,83.1220841,13.10594212,3.771973778,SU2,0.985412454,1.366400914
Boosen,230,1,464135,5805195,53.10129547,5310,57.27482986,86.76420508,9.932095586,3.303699336,SU2,0.913247249,1.379834014
Boosen,231,1,464145,5805195,46.53744507,4654,57.20689011,84.57462228,11.79754753,3.627830188,SU2,0.895857465,1.380205882
Boosen,232,1,464155,5805195,54.37071609,5437,57.18948746,84.47490043,11.86830954,3.656790031,SU2,0.872256361,1.383433325
Boosen,233,1,464165,5805195,50.21070862,5021,57.25504684,86.56153323,9.684066405,3.754400368,SU2,0.900421199,1.381224905
Boosen,234,1,464175,5805195,49.38917542,4939,57.3938446,84.59599924,11.59296929,3.811031477,SU2,0.938363601,1.374179656
Boosen,235,1,464185,5805195,48.17372131,4817,57.60147858,82.74796553,13.46273662,3.789297853,SU2,0.915647376,1.375758158
Boosen,236,1,464195,5805195,46.47848892,4648,57.80232239,82.80824072,13.39673283,3.795026451,SU2,0.899527104,1.378069094
Boosen,237,1,464205,5805195,42.16999054,4217,57.94491196,82.97286134,13.22725315,3.799885515,SU2,0.79753724,1.392714174
Boosen,238,1,464215,5805195,42.88566971,4289,57.97385025,84.26455088,12.04993631,3.685512805,SU2,0.760424799,1.399258442
Boosen,239,1,464225,5805195,51.15180206,5115,57.91942215,82.90425762,12.15228702,4.943455355,SL2,0.81496282,1.389561644
Boosen,240,1,464235,5805195,43.81177139,4381,57.71326828,84.38124344,11.95638012,3.662376443,SU2,0.831826298,1.389094122
Boosen,241,1,464245,5805195,46.95711517,4696,57.42267227,83.97576219,12.20006764,3.824170172,SU2,0.800261854,1.393180923
Boosen,242,1,464255,5805195,42.76993942,4277,57.09003448,84.27062596,11.93284504,3.796528998,SU2,0.824894936,1.389919071
Boosen,243,1,464265,5805195,47.32476044,4732,56.83285904,84.66237073,11.70576137,3.631867892,SU2,0.955333663,1.371970517
Boosen,244,1,464275,5805195,48.3025589,4830,56.61665726,84.44122337,11.88477541,3.674001225,SU2,1.019119903,1.362970594
Boosen,245,1,464125,5805185,45.00017548,4500,58.12874222,86.32570412,10.37615152,3.298144359,SU2,0.960445799,1.372878864
Boosen,246,1,464135,5805185,47.85541916,4786,57.91790771,86.15989136,9.401862037,4.438246606,SS,0.992075371,1.367778359
Boosen,247,1,464145,5805185,48.32772446,4833,57.77732849,84.10414385,11.17539248,4.720463671,SL2,0.965687848,1.369488435
Boosen,248,1,464155,5805185,53.08963776,5309,57.69589233,84.45047814,11.77966178,3.769860081,SU2,0.872137817,1.383370487
Boosen,249,1,464165,5805185,49.94427872,4994,57.65675354,85.38126119,10.82169191,3.797046898,SU2,0.90920575,1.378944397
Boosen,250,1,464175,5805185,52.62909317,5263,57.70112228,84.45967689,11.73532761,3.804995506,SU2,0.960399837,1.371002479
Boosen,251,1,464185,5805185,48.42620087,4843,57.81536102,82.61447493,13.57691808,3.80860699,SU2,0.906202993,1.376956169
Boosen,252,1,464195,5805185,47.44003296,4744,57.91730118,82.46556225,13.74244626,3.791991493,SU2,0.829566109,1.387685787
Boosen,253,1,464205,5805185,44.25701523,4426,57.97668839,82.3786817,13.81897669,3.802341607,SU2,0.776127522,1.395285061
Boosen,254,1,464215,5805185,44.32772064,4433,58.02453995,85.49161013,10.85918149,3.649208385,SU2,0.745988002,1.402441814
Boosen,255,1,464225,5805185,45.6636467,4566,58.0248642,86.34852361,9.247751293,4.403725096,SS,0.746858473,1.402669844
Boosen,256,1,464235,5805185,43.52108765,4352,57.90697479,85.02896204,11.30226126,3.668776694,SU2,0.789110164,1.395781789
Boosen,257,1,464245,5805185,40.35621262,4036,57.69649506,83.94346056,12.25483072,3.801708722,SU2,0.793617811,1.394120625
Boosen,258,1,464255,5805185,41.87568283,4188,57.44072723,83.88395357,12.31556282,3.800483612,SU2,0.76362018,1.398404876
Boosen,259,1,464265,5805185,45.22718811,4523,57.206604,84.2324778,12.044032,3.723490204,SU2,0.908624293,1.378065982
Boosen,260,1,464125,5805175,43.03989029,4304,58.72987747,86.29993947,10.44043684,3.259623691,SU2,0.907257584,1.380293248
Boosen,261,1,464135,5805175,47.1463623,4715,58.51131821,86.13746081,9.350844174,4.511695014,ST2,0.985023933,1.36869192
Boosen,262,1,464145,5805175,49.61250305,4961,58.32520676,86.03579902,9.295110237,4.669090748,ST2,1.039481322,1.361064385
Boosen,263,1,464155,5805175,50.59109497,5059,58.16872787,84.25577185,11.94182209,3.802406055,SU2,0.994619561,1.366102653
Boosen,264,1,464165,5805175,49.00764084,4901,58.01316833,83.67227269,12.57691483,3.750812483,SU2,1.015181192,1.362801736
Boosen,265,1,464175,5805175,53.00032806,5300,57.91371918,85.5623673,10.69952169,3.738111012,SU2,1.04078697,1.36095621
Boosen,266,1,464185,5805175,48.30463409,4830,57.80493546,84.03713025,12.17347437,3.78939538,SU2,0.883507123,1.381395336
Boosen,267,1,464195,5805175,48.99021912,4899,57.74274063,82.79213594,13.39367559,3.814188471,SU2,0.839733009,1.386507526
Boosen,268,1,464205,5805175,47.03798294,4704,57.70730209,82.62430535,13.58640482,3.789289829,SU2,0.795788549,1.39266853
Boosen,269,1,464215,5805175,50.31541061,5032,57.70740509,86.52747721,9.766426391,3.706096396,SU2,0.765653764,1.400455202
Boosen,270,1,464225,5805175,46.78144836,4678,57.71739578,86.2571476,10.24186208,3.500990312,SU2,0.683274817,1.412381444
Boosen,271,1,464235,5805175,44.77880096,4478,57.68215561,86.02165573,10.26859529,3.709748974,SU2,0.748748723,1.402469136
Boosen,272,1,464245,5805175,40.76351929,4076,57.56837845,86.055191,10.10943297,3.835376034,SU2,0.806985815,1.39401536
Boosen,273,1,464255,5805175,41.40242386,4140,57.44945908,84.67453903,11.57707528,3.748385694,SU2,0.760550871,1.399563835
Boosen,274,1,464265,5805175,43.83396149,4383,57.28814697,83.79728107,12.48307158,3.719647351,SU2,0.926626605,1.375170177
Boosen,275,1,464125,5805165,41.30592346,4131,59.21632385,86.1439866,10.34142494,3.51458846,SU2,0.852920703,1.387697581
Boosen,276,1,464135,5805165,44.76745605,4477,59.04636383,86.12971126,10.2308797,3.639409045,SU2,0.934487715,1.37614077
Boosen,277,1,464145,5805165,45.02900696,4503,58.87996292,86.26660131,9.988494446,3.744904249,SU2,0.998926413,1.367287227
Boosen,278,1,464155,5805165,45.78960419,4579,58.62728119,84.34624664,12.05844692,3.59530644,SU2,1.021511032,1.36260187
Boosen,279,1,464165,5805165,50.67596054,5068,58.37044907,85.4494196,10.83160092,3.718979481,SU2,1.059246359,1.358361869
Boosen,280,1,464175,5805165,52.17003632,5217,58.05919266,86.34412282,10.25014138,3.4057358,SU2,1.051128447,1.360401657
Boosen,281,1,464185,5805165,50.23052979,5023,57.72622299,86.30375363,10.00585314,3.690393228,SU2,0.886074456,1.383053406
Boosen,282,1,464195,5805165,50.78637314,5079,57.40655899,83.02906706,13.15583238,3.815100567,SU2,0.859779957,1.383862749
Boosen,283,1,464205,5805165,52.24413681,5224,57.19520569,84.00115841,12.18254818,3.816293409,SU2,0.802194853,1.392929144
Boosen,284,1,464215,5805165,55.63560486,5564,57.12573242,84.80167226,11.47294513,3.725382605,SU2,0.775101699,1.397578011
Boosen,285,1,464225,5805165,47.43251038,4743,57.12071228,85.84545903,10.27248999,3.882050978,SU2,0.757070027,1.401017346
Boosen,286,1,464235,5805165,45.5005722,4550,57.12018585,85.94202067,10.41268753,3.645291797,SU2,0.76310199,1.400348013
Boosen,287,1,464245,5805165,36.34043121,3634,57.11651993,86.38622151,9.962992049,3.650786443,SU2,0.815523971,1.393173543
Boosen,288,1,464255,5805165,38.16666412,3817,57.11359787,86.69127787,9.959018801,3.349703328,SU2,0.750158232,1.403031686
Boosen,289,1,464265,5805165,41.53973007,4154,57.02869034,86.80849612,9.629593545,3.56191034,SU2,0.985008427,1.369767454
Boosen,290,1,464115,5805155,36.04633713,3605,59.47699356,86.21769339,10.16051422,3.621792395,SU2,0.722077069,1.406578044
Boosen,291,1,464125,5805155,38.92670059,3893,59.46632004,85.76672189,10.62806852,3.60520959,SU2,0.733861416,1.404471769
Boosen,292,1,464135,5805155,38.86546326,3887,59.43033981,85.88853768,10.29881638,3.812645947,SU2,0.740531728,1.403497224
Boosen,293,1,464145,5805155,38.76314163,3876,59.28272629,84.91843187,11.21078119,3.870786933,SU2,0.821289011,1.390959295
Boosen,294,1,464155,5805155,43.35429764,4335,59.00052643,82.88827285,12.29303738,4.818689762,SL2,0.86469758,1.382525044
Boosen,295,1,464165,5805155,44.20779037,4421,58.6472702,86.32154033,9.991747357,3.686712317,SU2,0.874585254,1.384692744
Boosen,296,1,464175,5805155,47.47077942,4747,58.18385696,85.87686826,10.65671923,3.466412503,SU2,0.870003283,1.385068278
Boosen,297,1,464185,5805155,48.95684433,4896,57.61775208,85.61095006,10.74134113,3.647708812,SU2,0.863393571,1.385679713
Boosen,298,1,464195,5805155,52.91291046,5291,57.09161758,83.19223649,13.31028487,3.497478645,SU2,0.864791225,1.383458102
Boosen,299,1,464205,5805155,54.86541748,5487,56.71091461,83.51019599,13.04059659,3.449207415,SU2,0.84505263,1.386562193
Boosen,300,1,464215,5805155,54.7183342,5472,56.5229187,85.16610913,10.98885734,3.845033531,SU2,0.825997098,1.390514352
Boosen,301,1,464225,5805155,51.24412918,5124,56.42628098,85.22702589,10.94494302,3.828031088,SU2,0.826149342,1.390554287
Boosen,302,1,464235,5805155,41.7855072,4179,56.43109512,85.63118228,10.48642062,3.882397091,SU2,0.828176218,1.390587633
Boosen,303,1,464245,5805155,37.12036896,3712,56.50411987,84.98657242,11.25514261,3.75828497,SU2,0.84577637,1.387582114
Boosen,304,1,464255,5805155,36.89564514,3690,56.59774399,84.79028062,11.55420404,3.655515338,SU2,0.761449533,1.399581934
Boosen,305,1,464115,5805145,37.62516403,3763,59.26927567,86.21391838,10.55529884,3.230782782,SU2,0.700344055,1.409966725
Boosen,306,1,464125,5805145,38.04692841,3805,59.40990067,87.59714763,8.622326382,3.78052599,SS,0.718778264,1.408177588
Boosen,307,1,464135,5805145,39.41743469,3942,59.47177887,87.34572157,9.580497458,3.073780971,SU2,0.736268327,1.405766518
Boosen,308,1,464145,5805145,35.86480713,3586,59.37015152,86.0036855,10.36037895,3.635935549,SU2,0.741141398,1.403599626
Boosen,309,1,464155,5805145,40.25848389,4026,59.11119461,84.36535128,10.98580046,4.648848253,SL2,0.72780231,1.403600827
Boosen,310,1,464165,5805145,43.03756332,4304,58.72883987,86.2507724,10.4282993,3.3209283,SU2,0.807834376,1.394329098
Boosen,311,1,464175,5805145,44.38003159,4438,58.1893959,85.95555979,10.50034918,3.544091038,SU2,0.794996958,1.395802972
Boosen,312,1,464185,5805145,44.82660675,4483,57.53788376,86.96286562,9.730205476,3.306928902,SU2,0.860531768,1.387435828
Boosen,313,1,464195,5805145,55.61458206,5561,56.89045334,86.98884838,9.804130314,3.207021306,SU2,0.889285876,1.383445557
Boosen,314,1,464205,5805145,54.76509476,5477,56.36813354,85.44946612,10.30433805,4.246195831,SU2,0.868415865,1.384518992
Boosen,315,1,464215,5805145,54.04254532,5404,56.01311111,85.26372324,11.01010213,3.72617463,SU2,0.840778493,1.388551079
Boosen,316,1,464225,5805145,56.17587662,5618,55.83906174,85.7221962,10.56504333,3.712760466,SU2,0.837741702,1.389389075
Boosen,317,1,464235,5805145,49.45752716,4946,55.80907059,86.92970358,9.622208937,3.448087481,SU2,0.859330311,1.38750454
Boosen,318,1,464245,5805145,44.29066849,4429,55.9191246,85.05544901,11.12260102,3.821949964,SU2,0.835283382,1.38910406
Boosen,319,1,464255,5805145,38.71993256,3872,56.10180664,84.59645423,11.62844172,3.775104048,SU2,0.843541879,1.38755259
Boosen,320,1,464105,5805135,36.25219727,3625,58.61741257,86.11075455,10.42729081,3.461954638,SU2,0.73847315,1.404171563
Boosen,321,1,464115,5805135,38.31381989,3831,58.8288765,85.84733199,10.57002162,3.582646383,SU2,0.729684367,1.40516367
Boosen,322,1,464125,5805135,35.68448257,3568,59.01985931,87.24632033,9.631624974,3.122054698,SU2,0.734144847,1.405965212
Boosen,323,1,464135,5805135,40.48770142,4049,59.08992004,88.54362132,8.216072319,3.240306363,SS,0.688471159,1.41373512
Boosen,324,1,464145,5805135,35.76048279,3576,59.02810669,86.66181768,10.05927049,3.278911826,SU2,0.692630297,1.411467058
Boosen,325,1,464155,5805135,36.74117279,3674,58.80870438,86.4345591,10.36987877,3.195562132,SU2,0.703920982,1.409650452
Boosen,326,1,464165,5805135,41.38002014,4138,58.47934341,86.04238657,9.268879465,4.68873396,ST2,0.697862849,1.409430046
Boosen,327,1,464175,5805135,38.52898026,3853,58.0054245,86.37545351,10.39309814,3.231448348,SU2,0.714205015,1.408070306
Boosen,328,1,464185,5805135,47.23402405,4723,57.39974213,87.45877393,9.513127622,3.028098448,SU2,0.808207862,1.395476094
Boosen,329,1,464195,5805135,53.97036743,5397,56.74197769,87.39505415,9.545971444,3.058974405,SU2,0.857180445,1.388414782
Boosen,330,1,464205,5805135,52.50815582,5251,56.15873718,87.06480243,9.470769023,3.464428548,SS,0.895530521,1.382499476
Boosen,331,1,464215,5805135,57.21464157,5721,55.70032883,85.95661189,10.34391545,3.699472661,SU2,0.872058711,1.384726402
Boosen,332,1,464225,5805135,52.01332855,5201,55.40722275,84.10235172,12.13495888,3.762689403,SU2,0.836073682,1.388193983
Boosen,333,1,464235,5805135,45.0071106,4501,55.33889008,85.64186886,10.64451594,3.713615203,SU2,0.860966668,1.386016591
Boosen,334,1,464245,5805135,43.78632355,4379,55.45991898,85.43346672,10.99235062,3.574182663,SU2,0.919819044,1.377618257
Boosen,335,1,464255,5805135,43.16772842,4317,55.69423294,85.94937295,10.24384199,3.806785068,SU2,1.090635998,1.354513673
Boosen,336,1,464105,5805125,38.63661575,3864,58.00284195,88.09589275,8.604899324,3.299207925,SS,0.760233661,1.402813957
Boosen,337,1,464115,5805125,40.14601517,4015,58.22193527,87.432799,9.307077446,3.260123552,SS,0.744276081,1.404578374
Boosen,338,1,464125,5805125,38.71082306,3871,58.4323349,88.71489591,7.89904436,3.386059725,SS,0.731300439,1.407520079
Boosen,339,1,464135,5805125,39.67147064,3967,58.48830414,88.59251608,8.415186783,2.992297137,SS,0.726487367,1.408320713
Boosen,340,1,464145,5805125,35.4848175,3548,58.35829926,87.2816648,9.587395291,3.130939905,SU2,0.69886474,1.411163555
Boosen,341,1,464155,5805125,40.04520416,4005,58.14082718,86.01600802,10.47058739,3.51340459,SU2,0.746837896,1.402843745
Boosen,342,1,464165,5805125,38.89852524,3890,57.9023056,86.3508004,8.990096263,4.659103332,ST2,0.712091469,1.407621743
Boosen,343,1,464175,5805125,41.8139801,4181,57.56243134,86.62698973,9.952410492,3.420599779,SU2,0.720295024,1.407298469
Boosen,344,1,464185,5805125,45.26247787,4526,57.11077118,87.77042801,8.730307802,3.499264183,SS,0.78240249,1.399218647
Boosen,345,1,464195,5805125,50.23910522,5024,56.55025482,87.15506335,9.742351589,3.102585064,SU2,0.803451135,1.39585695
Boosen,346,1,464205,5805125,43.84124374,4384,55.94300842,86.54826021,10.2226943,3.229045489,SU2,0.847968845,1.388900135
Boosen,347,1,464215,5805125,53.93089294,5393,55.43748474,85.8912299,10.61154508,3.49722502,SU2,0.887971289,1.382527426
Boosen,348,1,464225,5805125,50.97538376,5098,55.07997513,84.77593689,11.51895342,3.705109685,SU2,0.8702463,1.383954247
Boosen,349,1,464235,5805125,48.3070755,4831,54.9810257,86.61780924,9.74047483,3.641715931,SU2,0.848592833,1.388658705
Boosen,350,1,464245,5805125,45.92795181,4593,55.11619949,85.93521111,10.72939159,3.3353973,SU2,0.995105141,1.367735978
Boosen,351,1,464105,5805115,39.99931335,4000,57.39927292,87.50250059,9.293987918,3.203511495,SS,0.754894743,1.403123235
Boosen,352,1,464115,5805115,41.27684402,4128,57.64273453,87.59524499,9.387623527,3.017131478,SS,0.760991618,1.402414712
Boosen,353,1,464125,5805115,42.36315536,4236,57.78212357,87.6458167,9.153118008,3.201065294,SS,0.765939732,1.401646051
Boosen,354,1,464135,5805115,38.97380829,3897,57.74995422,87.00449664,9.879825888,3.115677475,SU2,0.802598675,1.3958419
Boosen,355,1,464145,5805115,41.88557434,4189,57.54433441,87.05485074,9.862063758,3.083085501,SU2,0.817576144,1.393753539
Boosen,356,1,464155,5805115,40.94306183,4094,57.29864883,86.94481886,9.692506638,3.362674504,SU2,0.82551531,1.392377484
Boosen,357,1,464165,5805115,39.54161835,3954,57.08704376,89.33270922,6.622515332,4.044775448,SS,0.834329561,1.392840724
Boosen,358,1,464175,5805115,40.62350845,4062,56.86273956,86.37124807,10.31650885,3.312243074,SU2,0.770880881,1.399765637
Boosen,359,1,464185,5805115,40.983284,4098,56.57640839,86.27805059,10.25861108,3.46333833,SU2,0.772371837,1.399390828
Boosen,360,1,464195,5805115,45.02741241,4503,56.17794418,85.83031704,10.59320169,3.576481269,SU2,0.764350382,1.400105471
Boosen,361,1,464205,5805115,47.05041504,4705,55.67464066,85.75294607,10.78739733,3.459656603,SU2,0.749588929,1.402242601
Boosen,362,1,464215,5805115,54.76306152,5476,55.14396667,85.62643822,10.8654104,3.508151376,SU2,0.799495587,1.394888259
Boosen,363,1,464225,5805115,55.52083969,5552,54.77044678,86.52601135,9.666259933,3.807728716,SU2,0.912978614,1.379404453
Boosen,364,1,464235,5805115,47.64194107,4764,54.66143036,83.86096422,12.41772807,3.721307708,SU2,0.904488879,1.378324675
Boosen,365,1,464245,5805115,46.89103317,4689,54.81144714,83.70808132,12.52737965,3.764539032,SU2,1.126868781,1.347735501
Boosen,366,1,464095,5805105,38.54016495,3854,56.5030632,86.60420988,10.28488244,3.110907675,SU2,0.792006826,1.39702081
Boosen,367,1,464105,5805105,42.42993927,4243,56.83403778,86.38018398,10.30295508,3.316860948,SU2,0.777391274,1.398829151
Boosen,368,1,464115,5805105,40.98202133,4098,57.0655632,87.73561906,8.475949422,3.78843152,SS,0.791031734,1.397794295
Boosen,369,1,464125,5805105,43.14357758,4314,57.12932968,87.33774901,9.082511873,3.579739122,SS,0.76007457,1.402033581
Boosen,370,1,464135,5805105,39.6064415,3961,56.99963379,86.31675962,10.04311073,3.640129653,SU2,0.785886595,1.397380215
Boosen,371,1,464145,5805105,44.19770432,4420,56.69193268,86.33033024,10.07731006,3.592359701,SU2,0.817715721,1.392841168
Boosen,372,1,464155,5805105,42.79464722,4279,56.40190125,87.13487994,9.160431179,3.704688882,SS,0.82236788,1.392816121
Boosen,373,1,464165,5805105,39.76480865,3976,56.17002106,86.93811795,9.955558659,3.106323388,SU2,0.819473349,1.393368455
Boosen,374,1,464175,5805105,41.22327805,4122,55.97481537,87.4550402,8.840321722,3.704638077,SS,0.811091261,1.39470974
Boosen,375,1,464185,5805105,37.87960815,3788,55.78912735,86.56280716,9.923277639,3.513915205,SU2,0.71331077,1.408218377
