Field_name,Field_Profile_number,Horizon_number,Easting,Northing,measured_yield,Yield_kg_per_ha,height,SAND,SILT,CLAY,Upper_depth,Lower_depth,Thickness,KA5,SOC,BD
Boosen,5723,3,463385,5804675,64.54855347,6455,64.57823944,86.39406098,9.943758721,3.662180301,60,90,30,SU2,0.241704907,1.481083711
Boosen,5723,4,463385,5804675,64.54855347,6455,64.57823944,86.39406098,9.943758721,3.662180301,90,200,110,SU2,0.241704907,1.481083711
Boosen,5724,1,463395,5804675,65.97106171,6597,64.4905777,82.76376168,13.47377396,3.762464359,0,30,30,SU2,0.785267138,1.394319934
Boosen,5724,2,463395,5804675,65.97106171,6597,64.4905777,78.32963235,17.74283246,3.927535192,30,60,30,SU2,0.25862286,1.471179592
Boosen,5724,3,463395,5804675,65.97106171,6597,64.4905777,79.40122701,16.67625157,3.922521412,60,90,30,SU2,0.109967175,1.496750343
Boosen,5724,4,463395,5804675,65.97106171,6597,64.4905777,79.40122701,16.67625157,3.922521412,90,200,110,SU2,0.109967175,1.496750343
Boosen,5725,1,463405,5804675,73.64794159,7365,64.39722443,81.3018781,14.86989026,3.828231633,0,30,30,SU2,0.765245535,1.39591183
Boosen,5725,2,463405,5804675,73.64794159,7365,64.39722443,77.76669154,18.29251197,3.940796485,30,60,30,SU2,0.200429201,1.480228009
Boosen,5725,3,463405,5804675,73.64794159,7365,64.39722443,78.83800828,17.25035653,3.911635188,60,90,30,SU2,0.077498955,1.501760958
Boosen,5725,4,463405,5804675,73.64794159,7365,64.39722443,78.83800828,17.25035653,3.911635188,90,200,110,SU2,0.077498955,1.501760958
Boosen,5726,1,463415,5804675,73.51892853,7352,64.31580353,81.90800544,14.25792145,3.834073117,0,30,30,SU2,0.760041654,1.397190202
Boosen,5726,2,463415,5804675,73.51892853,7352,64.31580353,78.35396966,17.4599307,4.186099642,30,60,30,SU2,0.205564903,1.479764044
Boosen,5726,3,463415,5804675,73.51892853,7352,64.31580353,79.57628227,16.15430418,4.269413545,60,90,30,SU2,0.10743283,1.497150663
Boosen,5726,4,463415,5804675,73.51892853,7352,64.31580353,79.57628227,16.15430418,4.269413545,90,200,110,SU2,0.10743283,1.497150663
Boosen,5727,1,463425,5804675,84.66754913,8467,64.23603821,81.28871173,14.50548066,4.205807614,0,30,30,SU2,0.735922448,1.399970694
Boosen,5727,2,463425,5804675,84.66754913,8467,64.23603821,79.748238,15.34386562,4.90789638,30,60,30,SL2,0.473465502,1.437757141
Boosen,5727,3,463425,5804675,84.66754913,8467,64.23603821,79.85553255,14.70693913,5.437528325,60,90,30,SL2,0.126256884,1.493621552
Boosen,5727,4,463425,5804675,84.66754913,8467,64.23603821,79.85553255,14.70693913,5.437528325,90,200,110,SL2,0.126256884,1.493621552
Boosen,5728,1,463435,5804675,85.37573242,8538,64.18727875,76.93350666,17.92680077,5.139692567,0,30,30,SL2,0.736088472,1.395680838
Boosen,5728,2,463435,5804675,85.37573242,8538,64.18727875,76.73905781,16.27808673,6.982855466,30,60,30,SL2,0.473465502,1.434071557
Boosen,5728,3,463435,5804675,85.37573242,8538,64.18727875,74.04520832,15.05977471,10.89501697,60,90,30,SL3,0.126256884,1.485755876
Boosen,5728,4,463435,5804675,85.37573242,8538,64.18727875,74.04520832,15.05977471,10.89501697,90,200,110,SL3,0.126256884,1.485755876
Boosen,5729,1,463445,5804675,89.09463501,8909,64.20335388,75.93621094,18.75344485,5.310344207,0,30,30,SL2,0.816827947,1.383051794
Boosen,5729,2,463445,5804675,89.09463501,8909,64.20335388,75.59239774,17.66587985,6.741722409,30,60,30,SL2,0.190113333,1.47859809
Boosen,5729,3,463445,5804675,89.09463501,8909,64.20335388,73.07036077,15.95848417,10.97115507,60,90,30,SL3,0.086809884,1.49152527
Boosen,5729,4,463445,5804675,89.09463501,8909,64.20335388,73.07036077,15.95848417,10.97115507,90,200,110,SL3,0.086809884,1.49152527
Boosen,5730,1,463455,5804675,87.16273499,8716,64.25126648,74.80988801,19.62562161,5.564490374,0,30,30,SL2,0.82186145,1.381221459
Boosen,5730,2,463455,5804675,87.16273499,8716,64.25126648,74.79648788,18.00856049,7.194951627,30,60,30,SL2,0.129280945,1.487811493
Boosen,5730,3,463455,5804675,87.16273499,8716,64.25126648,73.09276807,15.56425268,11.34297924,60,90,30,SL3,0.050596295,1.497516215
Boosen,5730,4,463455,5804675,87.16273499,8716,64.25126648,73.09276807,15.56425268,11.34297924,90,200,110,SL3,0.050596295,1.497516215
Boosen,5731,1,463465,5804675,86.55865479,8656,64.29011536,73.89196891,19.40652778,6.701503307,0,30,30,SL2,0.838284808,1.377491346
Boosen,5731,2,463465,5804675,86.55865479,8656,64.29011536,73.60253306,18.24982548,8.14764146,30,60,30,SL3,0.318965651,1.455131323
Boosen,5731,3,463465,5804675,86.55865479,8656,64.29011536,71.51716233,16.5632589,11.91957877,60,90,30,SL4,0.207570505,1.469500662
Boosen,5731,4,463465,5804675,86.55865479,8656,64.29011536,71.51716233,16.5632589,11.91957877,90,200,110,SL4,0.207570505,1.469500662
Boosen,5732,1,463475,5804675,87.20503998,8721,64.27843475,68.79117179,23.26301103,7.945817177,0,30,30,SL3,0.818481058,1.375247169
Boosen,5732,2,463475,5804675,87.20503998,8721,64.27843475,66.37823429,22.77006971,10.851696,30,60,30,SL3,0.256766121,1.457524326
Boosen,5732,3,463475,5804675,87.20503998,8721,64.27843475,63.10974242,22.48603351,14.40422407,60,90,30,SL4,0.091509344,1.480303566
Boosen,5732,4,463475,5804675,87.20503998,8721,64.27843475,63.10974242,22.48603351,14.40422407,90,200,110,SL4,0.091509344,1.480303566
Boosen,5733,1,463485,5804675,84.46502686,8447,64.19287109,68.63860935,23.55028212,7.81110853,0,30,30,SL3,0.883794651,1.365901268
Boosen,5733,2,463485,5804675,84.46502686,8447,64.19287109,66.22567184,23.12199855,10.6523296,30,60,30,SL3,0.285462802,1.45283313
Boosen,5733,3,463485,5804675,84.46502686,8447,64.19287109,63.0764133,22.58642248,14.33716422,60,90,30,SL4,0.226208454,1.457854058
Boosen,5733,4,463485,5804675,84.46502686,8447,64.19287109,63.0764133,22.58642248,14.33716422,90,200,110,SL4,0.226208454,1.457854058
Boosen,5734,1,463495,5804675,83.34366608,8334,64.092453,70.88641113,21.39581908,7.717769786,0,30,30,SL3,0.883047934,1.368007476
Boosen,5734,2,463495,5804675,83.34366608,8334,64.092453,69.79816219,20.02566383,10.17617397,30,60,30,SL3,0.211026007,1.468338285
Boosen,5734,3,463495,5804675,83.34366608,8334,64.092453,67.79154788,19.27633084,12.93212128,60,90,30,SL4,0.077899235,1.487438733
Boosen,5734,4,463495,5804675,83.34366608,8334,64.092453,67.79154788,19.27633084,12.93212128,90,200,110,SL4,0.077899235,1.487438733
Boosen,5735,1,463505,5804675,71.87195587,7187,63.95762253,75.45061137,19.29274888,5.256639747,0,30,30,SL2,0.779951929,1.387962864
Boosen,5735,2,463505,5804675,71.87195587,7187,63.95762253,75.28042353,17.94150325,6.778073222,30,60,30,SL2,0.294134409,1.461297056
Boosen,5735,3,463505,5804675,71.87195587,7187,63.95762253,73.18448291,15.84679017,10.96872693,60,90,30,SL3,0.111765844,1.487408027
Boosen,5735,4,463505,5804675,71.87195587,7187,63.95762253,73.18448291,15.84679017,10.96872693,90,200,110,SL3,0.111765844,1.487408027
Boosen,5736,1,463515,5804675,63.90865707,6391,63.78573227,79.74641908,16.50755887,3.746022042,0,30,30,SU2,0.767333399,1.394300457
Boosen,5736,2,463515,5804675,63.90865707,6391,63.78573227,78.44337947,17.64932019,3.907300347,30,60,30,SU2,0.212422897,1.478855589
Boosen,5736,3,463515,5804675,63.90865707,6391,63.78573227,78.95699744,17.18347531,3.859527249,60,90,30,SU2,0.155878733,1.488697636
Boosen,5736,4,463515,5804675,63.90865707,6391,63.78573227,78.95699744,17.18347531,3.859527249,90,200,110,SU2,0.155878733,1.488697636
Boosen,5737,1,463525,5804675,48.60223389,4860,63.57921219,81.35818834,15.04781642,3.593995242,0,30,30,SU2,0.663681297,1.410978798
Boosen,5737,2,463525,5804675,48.60223389,4860,63.57921219,81.01275105,15.27342083,3.713828126,30,60,30,SU2,0.242078358,1.476321221
Boosen,5737,3,463525,5804675,48.60223389,4860,63.57921219,80.90174795,15.2396689,3.858583144,60,90,30,SU2,0.137080678,1.493530107
Boosen,5737,4,463525,5804675,48.60223389,4860,63.57921219,80.90174795,15.2396689,3.858583144,90,200,110,SU2,0.137080678,1.493530107
Boosen,5738,1,463535,5804675,47.46153259,4746,63.36151123,82.86030534,13.59960534,3.540089323,0,30,30,SU2,0.691318887,1.40822316
Boosen,5738,2,463535,5804675,47.46153259,4746,63.36151123,81.17931691,15.19980195,3.620881134,30,60,30,SU2,0.208670107,1.481998389
Boosen,5738,3,463535,5804675,47.46153259,4746,63.36151123,80.94510046,15.36424014,3.690659401,60,90,30,SU2,0.058571401,1.506927426
Boosen,5738,4,463535,5804675,47.46153259,4746,63.36151123,80.94510046,15.36424014,3.690659401,90,200,110,SU2,0.058571401,1.506927426
Boosen,5739,1,463235,5804665,32.5555954,3256,70.41426086,86.20166464,10.26161459,3.536720774,0,30,30,SU2,0.625958529,1.420838318
Boosen,5739,2,463235,5804665,32.5555954,3256,70.41426086,84.80641858,11.40921411,3.784367309,30,60,30,SU2,0.208670107,1.485064828
Boosen,5739,3,463235,5804665,32.5555954,3256,70.41426086,87.50450721,8.787671606,3.707821181,60,90,30,SS,0.058571401,1.512616721
Boosen,5739,4,463235,5804665,32.5555954,3256,70.41426086,87.50450721,8.787671606,3.707821181,90,200,110,SS,0.058571401,1.512616721
Boosen,5740,1,463245,5804665,35.6384964,3564,70.20217896,87.17490574,9.63942583,3.185668427,0,30,30,SU2,0.591954559,1.42697524
Boosen,5740,2,463245,5804665,35.6384964,3564,70.20217896,86.47020151,10.54736204,2.982436446,30,60,30,SU2,0.285462802,1.474380286
Boosen,5740,3,463245,5804665,35.6384964,3564,70.20217896,88.16435511,8.8498557,2.985789186,60,90,30,SS,0.226208454,1.485509803
Boosen,5740,4,463245,5804665,35.6384964,3564,70.20217896,88.16435511,8.8498557,2.985789186,90,200,110,SS,0.226208454,1.485509803
Boosen,5741,1,463255,5804665,38.93632889,3894,69.94145203,83.86771897,12.60089703,3.531384001,0,30,30,SU2,0.620401398,1.419645978
Boosen,5741,2,463255,5804665,38.93632889,3894,69.94145203,79.10174605,17.09829478,3.799959176,30,60,30,SU2,0.226287081,1.477203772
Boosen,5741,3,463255,5804665,38.93632889,3894,69.94145203,80.12102295,15.88992723,3.98904982,60,90,30,SU2,0.097459639,1.499452931
Boosen,5741,4,463255,5804665,38.93632889,3894,69.94145203,80.12102295,15.88992723,3.98904982,90,200,110,SU2,0.097459639,1.499452931
Boosen,5742,1,463265,5804665,45.19260788,4519,69.63711548,81.12923651,11.31394216,7.556821328,0,30,30,SL3,0.678401014,1.406552811
Boosen,5742,2,463265,5804665,45.19260788,4519,69.63711548,80.69515339,10.86936896,8.435477646,30,60,30,SL3,0.209548233,1.47894684
Boosen,5742,3,463265,5804665,45.19260788,4519,69.63711548,79.96547475,8.981542483,11.05298277,60,90,30,ST2,0.133579553,1.489588387
Boosen,5742,4,463265,5804665,45.19260788,4519,69.63711548,79.96547475,8.981542483,11.05298277,90,200,110,ST2,0.133579553,1.489588387
Boosen,5743,1,463275,5804665,50.16796875,5017,69.25532532,81.58835832,11.56090129,6.850740384,0,30,30,SL2,0.69824637,1.404387906
Boosen,5743,2,463275,5804665,50.16796875,5017,69.25532532,79.23401926,12.99320937,7.772771375,30,60,30,SL3,0.229151658,1.474797109
Boosen,5743,3,463275,5804665,50.16796875,5017,69.25532532,79.53206306,9.558396048,10.90954089,60,90,30,SL3,0.221799621,1.47464311
Boosen,5743,4,463275,5804665,50.16796875,5017,69.25532532,79.53206306,9.558396048,10.90954089,90,200,110,SL3,0.221799621,1.47464311
Boosen,5744,1,463285,5804665,45.66489792,4566,68.76911163,84.29105653,12.41312975,3.295813711,0,30,30,SU2,0.634277382,1.418058885
Boosen,5744,2,463285,5804665,45.66489792,4566,68.76911163,79.64158277,16.81008595,3.548331275,30,60,30,SU2,0.212422897,1.48008184
Boosen,5744,3,463285,5804665,45.66489792,4566,68.76911163,80.60354193,15.79650369,3.599954384,60,90,30,SU2,0.155878733,1.490262033
Boosen,5744,4,463285,5804665,45.66489792,4566,68.76911163,80.60354193,15.79650369,3.599954384,90,200,110,SU2,0.155878733,1.490262033
Boosen,5745,1,463295,5804665,50.71374893,5071,68.24786377,84.96717511,11.25858813,3.774236757,0,30,30,SU2,0.635566246,1.418206634
Boosen,5745,2,463295,5804665,50.71374893,5071,68.24786377,82.98793484,12.88993683,4.122128325,30,60,30,SU2,0.138906022,1.494900533
Boosen,5745,3,463295,5804665,50.71374893,5071,68.24786377,86.79517633,9.30885379,3.895969883,60,90,30,SS,0.048733543,1.513583562
Boosen,5745,4,463295,5804665,50.71374893,5071,68.24786377,86.79517633,9.30885379,3.895969883,90,200,110,SS,0.048733543,1.513583562
Boosen,5746,1,463305,5804665,52.65313339,5265,67.74430847,87.45411408,9.375552182,3.170333734,0,30,30,SS,0.628190728,1.421781461
Boosen,5746,2,463305,5804665,52.65313339,5265,67.74430847,87.50013745,9.474832522,3.025030026,30,60,30,SS,0.132732165,1.500421481
Boosen,5746,3,463305,5804665,52.65313339,5265,67.74430847,88.978107,8.125785853,2.89610715,60,90,30,SS,0.079871804,1.510691154
Boosen,5746,4,463305,5804665,52.65313339,5265,67.74430847,88.978107,8.125785853,2.89610715,90,200,110,SS,0.079871804,1.510691154
Boosen,5747,1,463315,5804665,50.90110397,5090,67.27529144,88.00299103,8.764440746,3.232568221,0,30,30,SS,0.602627765,1.426062076
Boosen,5747,2,463315,5804665,50.90110397,5090,67.27529144,88.69972835,8.231236441,3.069035213,30,60,30,SS,0.222372832,1.486561725
Boosen,5747,3,463315,5804665,50.90110397,5090,67.27529144,90.36982522,6.671336942,2.95883784,60,90,30,SS,0.062271758,1.514861602
Boosen,5747,4,463315,5804665,50.90110397,5090,67.27529144,90.36982522,6.671336942,2.95883784,90,200,110,SS,0.062271758,1.514861602
Boosen,5748,1,463325,5804665,46.78151703,4678,66.85416412,86.36330223,10.06748447,3.569213303,0,30,30,SU2,0.682296384,1.412582991
Boosen,5748,2,463325,5804665,46.78151703,4678,66.85416412,85.91210443,10.49555495,3.592340618,30,60,30,SU2,0.226287081,1.483227145
Boosen,5748,3,463325,5804665,46.78151703,4678,66.85416412,87.36360122,8.891775702,3.74462308,60,90,30,SS,0.097459639,1.505870781
Boosen,5748,4,463325,5804665,46.78151703,4678,66.85416412,87.36360122,8.891775702,3.74462308,90,200,110,SS,0.097459639,1.505870781
Boosen,5749,1,463335,5804665,53.71508026,5372,66.46018982,86.93330451,9.033027497,4.033667989,0,30,30,SS,0.693046437,1.411251801
Boosen,5749,2,463335,5804665,53.71508026,5372,66.46018982,86.18677418,9.708191073,4.10503475,30,60,30,SU2,0.234777072,1.481808892
Boosen,5749,3,463335,5804665,53.71508026,5372,66.46018982,87.69389661,8.365522345,3.940581044,60,90,30,SS,0.135126001,1.49971566
Boosen,5749,4,463335,5804665,53.71508026,5372,66.46018982,87.69389661,8.365522345,3.940581044,90,200,110,SS,0.135126001,1.49971566
Boosen,5750,1,463345,5804665,47.33136749,4733,66.09545135,86.90907982,9.128380584,3.962539601,0,30,30,SS,0.707183005,1.409187167
Boosen,5750,2,463345,5804665,47.33136749,4733,66.09545135,85.66009831,10.15873577,4.181165922,30,60,30,SU2,0.200429201,1.486960885
Boosen,5750,3,463345,5804665,47.33136749,4733,66.09545135,87.60111234,8.405544611,3.993343047,60,90,30,SS,0.077498955,1.509331273
Boosen,5750,4,463345,5804665,47.33136749,4733,66.09545135,87.60111234,8.405544611,3.993343047,90,200,110,SS,0.077498955,1.509331273
Boosen,5751,1,463355,5804665,54.14002991,5414,65.77307129,86.58654696,9.847737094,3.565715944,0,30,30,SU2,0.754359331,1.402218311
Boosen,5751,2,463355,5804665,54.14002991,5414,65.77307129,85.98933262,10.30141414,3.70925324,30,60,30,SU2,0.169511393,1.492613675
Boosen,5751,3,463355,5804665,54.14002991,5414,65.77307129,87.63270685,8.769648595,3.597644551,60,90,30,SS,0.107864407,1.504423383
Boosen,5751,4,463355,5804665,54.14002991,5414,65.77307129,87.63270685,8.769648595,3.597644551,90,200,110,SS,0.107864407,1.504423383
Boosen,5752,1,463365,5804665,51.98464584,5198,65.50680542,86.5697722,9.967214508,3.463013291,0,30,30,SU2,0.782083642,1.3982404
Boosen,5752,2,463365,5804665,51.98464584,5198,65.50680542,85.83985076,10.57357711,3.586572128,30,60,30,SU2,0.378154073,1.458672334
Boosen,5752,3,463365,5804665,51.98464584,5198,65.50680542,87.63919703,8.871500471,3.489302499,60,90,30,SS,0.153470328,1.496832914
Boosen,5752,4,463365,5804665,51.98464584,5198,65.50680542,87.63919703,8.871500471,3.489302499,90,200,110,SS,0.153470328,1.496832914
Boosen,5753,1,463375,5804665,54.01980209,5402,65.29528809,85.28768805,10.77451924,3.937792704,0,30,30,SU2,0.768050581,1.398911217
Boosen,5753,2,463375,5804665,54.01980209,5402,65.29528809,83.83747715,11.71805515,4.444467701,30,60,30,SU2,0.191888683,1.486653126
Boosen,5753,3,463375,5804665,54.01980209,5402,65.29528809,86.57366829,9.091849063,4.334482647,60,90,30,SS,0.068850687,1.509732968
Boosen,5753,4,463375,5804665,54.01980209,5402,65.29528809,86.57366829,9.091849063,4.334482647,90,200,110,SS,0.068850687,1.509732968
Boosen,5754,1,463385,5804665,52.84845734,5285,65.13267517,85.41300797,10.81511425,3.771877778,0,30,30,SU2,0.758202385,1.400534126
Boosen,5754,2,463385,5804665,52.84845734,5285,65.13267517,83.95119906,12.00228624,4.046514702,30,60,30,SU2,0.212422897,1.483568341
Boosen,5754,3,463385,5804665,52.84845734,5285,65.13267517,86.56768801,9.36137819,4.0709338,60,90,30,SS,0.155878733,1.495199873
Boosen,5754,4,463385,5804665,52.84845734,5285,65.13267517,86.56768801,9.36137819,4.0709338,90,200,110,SS,0.155878733,1.495199873
Boosen,5755,1,463395,5804665,60.02495193,6002,64.99178314,84.6620878,11.59535923,3.742552972,0,30,30,SU2,0.771011142,1.398039819
Boosen,5755,2,463395,5804665,60.02495193,6002,64.99178314,82.76572021,13.38088685,3.853392937,30,60,30,SU2,0.301,1.468201338
Boosen,5755,3,463395,5804665,60.02495193,6002,64.99178314,86.09568072,9.995619253,3.908700026,60,90,30,SU2,0.1189,1.501068537
Boosen,5755,4,463395,5804665,60.02495193,6002,64.99178314,86.09568072,9.995619253,3.908700026,90,200,110,SU2,0.1189,1.501068537
Boosen,5756,1,463405,5804665,64.84720612,6485,64.83700562,84.83336345,11.5017556,3.664880952,0,30,30,SU2,0.77963407,1.39698157
Boosen,5756,2,463405,5804665,64.84720612,6485,64.83700562,82.98117937,13.21432839,3.804492239,30,60,30,SU2,0.228727602,1.480171044
Boosen,5756,3,463405,5804665,64.84720612,6485,64.83700562,86.34959424,9.79060643,3.859799328,60,90,30,SU2,0.138874662,1.497961525
Boosen,5756,4,463405,5804665,64.84720612,6485,64.83700562,86.34959424,9.79060643,3.859799328,90,200,110,SU2,0.138874662,1.497961525
Boosen,5757,1,463415,5804665,65.65756226,6566,64.68477631,84.70205806,11.61417406,3.683767875,0,30,30,SU2,0.765225266,1.398943106
Boosen,5757,2,463415,5804665,65.65756226,6566,64.68477631,82.83276337,13.39457811,3.772658518,30,60,30,SU2,0.154478886,1.492342925
Boosen,5757,3,463415,5804665,65.65756226,6566,64.68477631,85.90177316,10.27395062,3.82427622,60,90,30,SU2,0.087770882,1.506199705
Boosen,5757,4,463415,5804665,65.65756226,6566,64.68477631,85.90177316,10.27395062,3.82427622,90,200,110,SU2,0.087770882,1.506199705
Boosen,5758,1,463425,5804665,76.79656219,7680,64.53694153,82.46230162,13.74555098,3.792147394,0,30,30,SU2,0.7283384,1.402311664
Boosen,5758,2,463425,5804665,76.79656219,7680,64.53694153,79.37185023,16.64567302,3.982476741,30,60,30,SU2,0.090384839,1.50000266
Boosen,5758,3,463425,5804665,76.79656219,7680,64.53694153,80.07614087,15.92359372,4.000265407,60,90,30,SU2,0.0499588,1.50748341
Boosen,5758,4,463425,5804665,76.79656219,7680,64.53694153,80.07614087,15.92359372,4.000265407,90,200,110,SU2,0.0499588,1.50748341
Boosen,5759,1,463435,5804665,79.75413513,7975,64.42804718,79.72717364,15.43160733,4.841219032,0,30,30,SL2,0.744805247,1.396990941
Boosen,5759,2,463435,5804665,79.75413513,7975,64.42804718,81.64714949,12.70625423,5.646596278,30,60,30,SL2,0.129280945,1.494562234
Boosen,5759,3,463435,5804665,79.75413513,7975,64.42804718,81.01620307,9.894538352,9.089258576,60,90,30,SL3,0.050596295,1.505563124
Boosen,5759,4,463435,5804665,79.75413513,7975,64.42804718,81.01620307,9.894538352,9.089258576,90,200,110,SL3,0.050596295,1.505563124
Boosen,5760,1,463445,5804665,87.24923706,8725,64.37865448,79.78613061,15.30876194,4.90510745,0,30,30,SL2,0.800387996,1.388965055
Boosen,5760,2,463445,5804665,87.24923706,8725,64.37865448,79.38702221,14.57820486,6.034772929,30,60,30,SL2,0.177411406,1.484364843
Boosen,5760,3,463445,5804665,87.24923706,8725,64.37865448,78.97702497,11.70859002,9.31438501,60,90,30,SL3,0.113681809,1.492971507
Boosen,5760,4,463445,5804665,87.24923706,8725,64.37865448,78.97702497,11.70859002,9.31438501,90,200,110,SL3,0.113681809,1.492971507
Boosen,5761,1,463455,5804665,84.84660339,8485,64.38872528,79.78066622,15.09603568,5.123298094,0,30,30,SL2,0.824693408,1.385362316
Boosen,5761,2,463455,5804665,84.84660339,8485,64.38872528,78.43619486,15.27092491,6.292880233,30,60,30,SL2,0.473465502,1.435902163
Boosen,5761,3,463455,5804665,84.84660339,8485,64.38872528,78.08213882,11.43781312,10.48004806,60,90,30,SL3,0.126256884,1.489477047
Boosen,5761,4,463455,5804665,84.84660339,8485,64.38872528,78.08213882,11.43781312,10.48004806,90,200,110,SL3,0.126256884,1.489477047
Boosen,5762,1,463465,5804665,87.22567749,8723,64.39315796,75.04073036,19.26219529,5.697074344,0,30,30,SL2,0.842592815,1.378394166
Boosen,5762,2,463465,5804665,87.22567749,8723,64.39315796,74.83725114,17.85626587,7.306482988,30,60,30,SL2,0.129280945,1.48778931
Boosen,5762,3,463465,5804665,87.22567749,8723,64.39315796,72.82578956,15.54494742,11.62926302,60,90,30,SL4,0.050596295,1.497136453
Boosen,5762,4,463465,5804665,87.22567749,8723,64.39315796,72.82578956,15.54494742,11.62926302,90,200,110,SL4,0.050596295,1.497136453
Boosen,5763,1,463475,5804665,85.77194977,8577,64.3453598,68.51107891,23.20744142,8.28147967,0,30,30,SL3,0.856966091,1.369343795
Boosen,5763,2,463475,5804665,85.77194977,8577,64.3453598,66.15307114,22.68689152,11.16003735,30,60,30,SL3,0.209548233,1.46490717
Boosen,5763,3,463475,5804665,85.77194977,8577,64.3453598,63.07954815,22.37563174,14.54482011,60,90,30,SL4,0.133579553,1.473116398
Boosen,5763,4,463475,5804665,85.77194977,8577,64.3453598,63.07954815,22.37563174,14.54482011,90,200,110,SL4,0.133579553,1.473116398
Boosen,5764,1,463485,5804665,86.09993744,8610,64.2818985,68.73431998,23.60743574,7.65824428,0,30,30,SL3,0.90875721,1.362552183
Boosen,5764,2,463485,5804665,86.09993744,8610,64.2818985,66.59438152,22.73212776,10.67349072,30,60,30,SL3,0.129280945,1.478890006
Boosen,5764,3,463485,5804665,86.09993744,8610,64.2818985,63.47881598,22.20238411,14.31879991,60,90,30,SL4,0.050596295,1.487627861
Boosen,5764,4,463485,5804665,86.09993744,8610,64.2818985,63.47881598,22.20238411,14.31879991,90,200,110,SL4,0.050596295,1.487627861
Boosen,5765,1,463495,5804665,81.3083725,8131,64.20954895,73.25353455,19.31738552,7.429079939,0,30,30,SL2,0.87336871,1.371580006
Boosen,5765,2,463495,5804665,81.3083725,8131,64.20954895,72.91803193,17.77120007,9.310767997,30,60,30,SL3,0.229151658,1.468516189
Boosen,5765,3,463495,5804665,81.3083725,8131,64.20954895,71.62352597,16.01350109,12.36297295,60,90,30,SL4,0.221799621,1.467022411
Boosen,5765,4,463495,5804665,81.3083725,8131,64.20954895,71.62352597,16.01350109,12.36297295,90,200,110,SL4,0.221799621,1.467022411
Boosen,5766,1,463505,5804665,70.4945755,7049,64.09310913,75.20627993,19.0886233,5.705096775,0,30,30,SL2,0.835360381,1.379564646
Boosen,5766,2,463505,5804665,70.4945755,7049,64.09310913,75.13668343,17.21965948,7.643657088,30,60,30,SL3,0.473465502,1.432338337
Boosen,5766,3,463505,5804665,70.4945755,7049,64.09310913,73.23147203,14.90191564,11.86661232,60,90,30,SL4,0.126256884,1.484547251
Boosen,5766,4,463505,5804665,70.4945755,7049,64.09310913,73.23147203,14.90191564,11.86661232,90,200,110,SL4,0.126256884,1.484547251
Boosen,5767,1,463515,5804665,62.23708344,6224,63.93753052,80.40204913,15.85389314,3.744057735,0,30,30,SU2,0.754684185,1.396706532
Boosen,5767,2,463515,5804665,62.23708344,6224,63.93753052,78.90431854,17.22856984,3.867111616,30,60,30,SU2,0.242501016,1.474341355
Boosen,5767,3,463515,5804665,62.23708344,6224,63.93753052,79.57896526,16.60533753,3.815697207,60,90,30,SU2,0.100140747,1.498618399
Boosen,5767,4,463515,5804665,62.23708344,6224,63.93753052,79.57896526,16.60533753,3.815697207,90,200,110,SU2,0.100140747,1.498618399
Boosen,5768,1,463525,5804665,49.88432312,4988,63.74462509,81.42922286,14.99422548,3.576551658,0,30,30,SU2,0.667112215,1.410540569
Boosen,5768,2,463525,5804665,49.88432312,4988,63.74462509,80.90026734,15.37027693,3.729455735,30,60,30,SU2,0.138906022,1.493289753
Boosen,5768,3,463525,5804665,49.88432312,4988,63.74462509,80.84641489,15.30392558,3.849659538,60,90,30,SU2,0.048733543,1.508439788
Boosen,5768,4,463525,5804665,49.88432312,4988,63.74462509,80.84641489,15.30392558,3.849659538,90,200,110,SU2,0.048733543,1.508439788
Boosen,5769,1,463235,5804655,33.24931717,3325,71.12029266,86.91126201,9.713240542,3.375497448,0,30,30,SU2,0.600552377,1.425352305
Boosen,5769,2,463235,5804655,33.24931717,3325,71.12029266,86.02456948,10.25617934,3.719251179,30,60,30,SU2,0.141635618,1.497289528
Boosen,5769,3,463235,5804655,33.24931717,3325,71.12029266,87.3710699,8.905479614,3.723450487,60,90,30,SS,0.072623285,1.510099421
Boosen,5769,4,463235,5804655,33.24931717,3325,71.12029266,87.3710699,8.905479614,3.723450487,90,200,110,SS,0.072623285,1.510099421
Boosen,5770,1,463245,5804655,39.78204346,3978,70.94055176,87.15874159,9.637561024,3.203697385,0,30,30,SU2,0.578770468,1.428944013
Boosen,5770,2,463245,5804655,39.78204346,3978,70.94055176,85.69948255,10.8858253,3.414692149,30,60,30,SU2,0.224229359,1.483471993
Boosen,5770,3,463245,5804655,39.78204346,3978,70.94055176,87.34386478,9.117857875,3.538277346,60,90,30,SS,0.119818161,1.502189665
Boosen,5770,4,463245,5804655,39.78204346,3978,70.94055176,87.34386478,9.117857875,3.538277346,90,200,110,SS,0.119818161,1.502189665
Boosen,5771,1,463255,5804655,41.00284958,4100,70.70378876,86.50993154,7.38888152,6.101186944,0,30,30,ST2,0.652154636,1.415872222
Boosen,5771,2,463255,5804655,41.00284958,4100,70.70378876,85.24481139,8.604488474,6.150700138,30,60,30,ST2,0.340978518,1.462748479
Boosen,5771,3,463255,5804655,41.00284958,4100,70.70378876,86.60610946,5.618523255,7.775367288,60,90,30,ST2,0.114900714,1.500188354
